rowID	rowName	year	month	day	TITLE	DATE	SOURCE
489	inputFiles/WOSCorpus(489)	2013	6	22	Genome-wide identification and expression profiling of ankyrin-repeat gene family in maize	June 22, 2013	DEVELOPMENT GENES AND EVOLUTION
490	inputFiles/WOSCorpus(490)	2013	6	22	Phylogenetic analysis of the angiosperm-floricolous insect-yeast association: Have yeast and angiosperm lineages co-diversified?	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
491	inputFiles/WOSCorpus(491)	2013	6	22	On the limits of interpreting some plastic responses through a cooperator/cheater prism. A comment on Harrison	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOLOGY
492	inputFiles/WOSCorpus(492)	2013	6	22	Disease defence through generations: leaf-cutter ants and their symbiotic bacteria	June 22, 2013	MOLECULAR ECOLOGY
493	inputFiles/WOSCorpus(493)	2013	6	22	Human MicroRNAs Originated from Two Periods at Accelerated Rates in Mammalian Evolution	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
494	inputFiles/WOSCorpus(494)	2013	6	22	Developmental expression and evolution of muscle-specific microRNAs conserved in vertebrates	June 22, 2013	EVOLUTION & DEVELOPMENT
495	inputFiles/WOSCorpus(495)	2013	6	22	A comparison of antemortem tooth loss in human hunter-gatherers and non-human catarrhines: Implications for the identification of behavioral evolution in the human fossil record	June 22, 2013	AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY
496	inputFiles/WOSCorpus(496)	2013	6	22	Unravelling migratory connections: the next level	June 22, 2013	MOLECULAR ECOLOGY
497	inputFiles/WOSCorpus(497)	2013	6	22	Are diminutive turtles miniaturized? The ontogeny of plastron shape in emydine turtles	June 22, 2013	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY
498	inputFiles/WOSCorpus(498)	2013	6	22	The Ancient and Widespread Nature of the ER-Mitochondria Encounter Structure	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
499	inputFiles/WOSCorpus(499)	2013	6	22	FUBAR: A Fast, Unconstrained Bayesian AppRoximation for Inferring Selection	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
500	inputFiles/WOSCorpus(500)	2013	6	22	Cannibalism as an interacting phenotype: precannibalistic aggression is influenced by social partners in the endangered Socorro Isopod (Thermosphaeroma thermophilum)	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOLOGY
501	inputFiles/WOSCorpus(501)	2013	6	22	Diversity in neotropical wet forests during the Cenozoic is linked more to atmospheric CO2 than temperature	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
502	inputFiles/WOSCorpus(502)	2013	6	22	How should parents adjust the size of their young in response to local environmental cues?	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOLOGY
503	inputFiles/WOSCorpus(503)	2013	6	22	STRONG ASSORTATIVE MATING BY DIET, COLOR, SIZE, AND MORPHOLOGY BUT LIMITED PROGRESS TOWARD SYMPATRIC SPECIATION IN A CLASSIC EXAMPLE: CAMEROON CRATER LAKE CICHLIDS	June 22, 2013	EVOLUTION
504	inputFiles/WOSCorpus(504)	2013	6	22	Deep metazoan phylogeny: When different genes tell different stories	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
505	inputFiles/WOSCorpus(505)	2013	6	22	Intraspecific variability through ontogeny in early ammonoids	June 22, 2013	PALEOBIOLOGY
506	inputFiles/WOSCorpus(506)	2013	6	22	Spontaneous male death and monogyny in the dark fishing spider	June 22, 2013	BIOLOGY LETTERS
507	inputFiles/WOSCorpus(507)	2013	6	22	Evolutionary Divergence and Convergence in Shape and Size Within African Antelope Proximal Phalanges	June 22, 2013	JOURNAL OF MAMMALIAN EVOLUTION
508	inputFiles/WOSCorpus(508)	2013	6	22	Broad polyphyly and historical biogeography of the neotropical wasp genus Notiospathius (Braconidae: Doryctinae)	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
509	inputFiles/WOSCorpus(509)	2013	6	22	Integration of the mammalian shoulder girdle within populations and over evolutionary time	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOLOGY
510	inputFiles/WOSCorpus(510)	2013	6	22	Two- Versus Three-Dimensional Morphometric Approaches in Macroevolution: Insight from the Mandible of Caviomorph Rodents	June 22, 2013	EVOLUTIONARY BIOLOGY
511	inputFiles/WOSCorpus(511)	2013	6	22	Jaguariba wiersemana gen. November et sp November., an Early Cretaceous member of crown group Nymphaeales (Nymphaeaceae) from northern Gondwana	June 22, 2013	TAXON
512	inputFiles/WOSCorpus(512)	2013	6	22	The lemur revolution starts now: The genomic coming of age for a non-model organism	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
513	inputFiles/WOSCorpus(513)	2013	6	22	Evidence for Polygenic Adaptation to Pathogens in the Human Genome	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
514	inputFiles/WOSCorpus(514)	2013	6	22	Hatching and residual yolk internalization in lizards: evolution, function and fate of the amnion	June 22, 2013	EVOLUTION & DEVELOPMENT
515	inputFiles/WOSCorpus(515)	2013	6	22	A Branch-Heterogeneous Model of Protein Evolution for Efficient Inference of Ancestral Sequences	June 22, 2013	SYSTEMATIC BIOLOGY
516	inputFiles/WOSCorpus(516)	2013	6	22	Towards a general, population-level understanding of eco-evolutionary change	June 22, 2013	TRENDS IN ECOLOGY & EVOLUTION
517	inputFiles/WOSCorpus(517)	2013	6	22	Class of Multiple Sequence Alignment Algorithm Affects Genomic Analysis	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
518	inputFiles/WOSCorpus(518)	2013	6	22	No Gene-Specific Optimization of Mutation Rate in Escherichia coli	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
519	inputFiles/WOSCorpus(519)	2013	6	22	Genotype-by-environment interactions due to antibiotic resistance and adaptation in Escherichia coli	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOLOGY
520	inputFiles/WOSCorpus(520)	2013	6	22	Plant-animal mutualism in biological Marchkets: Evolutionary and ecological dynamics driven by non-heritable phenotypic variance	June 22, 2013	THEORETICAL POPULATION BIOLOGY
521	inputFiles/WOSCorpus(521)	2013	6	22	Proteases hold the key to an exclusive mutualism	June 22, 2013	MOLECULAR ECOLOGY
522	inputFiles/WOSCorpus(522)	2013	6	22	Exclusive rewards in mutualisms: ant proteases and plant protease inhibitors create a lock-key system to protect Acacia food bodies from exploitation	June 22, 2013	MOLECULAR ECOLOGY
523	inputFiles/WOSCorpus(523)	2013	6	22	Sphaerospora sensu stricto: Taxonomy, diversity and evolution of a unique lineage of myxosporeans (Myxozoa)	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
524	inputFiles/WOSCorpus(524)	2013	6	22	Phylogenetic- and genome-derived insight into the evolution of N-glycosylation in Archaea	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
525	inputFiles/WOSCorpus(525)	2013	6	22	Demographic Expansions in South America: Enlightening a Complex Scenario With Genetic and Linguistic Data	June 22, 2013	AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY
526	inputFiles/WOSCorpus(526)	2013	6	22	Protein Conformational Diversity Correlates with Evolutionary Rate	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
527	inputFiles/WOSCorpus(527)	2013	6	22	Exploring phylogeography and species limits in the Altai vole (Rodentia: Cricetidae)	June 22, 2013	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY
528	inputFiles/WOSCorpus(528)	2013	6	22	Pollinators and nectar robbers cause directional selection for large spur circle in Impatiens oxyanthera (Balsaminaceae)	June 22, 2013	PLANT SYSTEMATICS AND EVOLUTION
529	inputFiles/WOSCorpus(529)	2013	6	22	Nectocaridid ecology, diversity, and affinity: early origin of a cephalopod-like body plan	June 22, 2013	PALEOBIOLOGY
530	inputFiles/WOSCorpus(530)	2013	6	22	Addressing Gene Tree Discordance and Non-Stationarity to Resolve a Multi-Locus Phylogeny of the Flatfishes (Teleostei: Pleuronectiformes)	June 22, 2013	SYSTEMATIC BIOLOGY
531	inputFiles/WOSCorpus(531)	2013	6	22	Population Genomics and Transcriptional Consequences of Regulatory Motif Variation in Globally Diverse Saccharomyces cerevisiae Strains	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
532	inputFiles/WOSCorpus(532)	2013	6	22	Ultrafast Approximation for Phylogenetic Bootstrap	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
533	inputFiles/WOSCorpus(533)	2013	6	22	Mus in Morocco: a Quaternary sequence of intraspecific evolution	June 22, 2013	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY
534	inputFiles/WOSCorpus(534)	2013	6	22	Experimental evidence for trait utility of gill raker number in adaptive radiation of a north temperate fish	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOLOGY
535	inputFiles/WOSCorpus(535)	2013	6	22	Phylogeographical pattern of Euplotes nobilii, a protist ciliate with a bipolar biogeographical distribution	June 22, 2013	MOLECULAR ECOLOGY
536	inputFiles/WOSCorpus(536)	2013	6	22	On the Genetic Architecture of Cytoplasmic Incompatibility: Inference from Phenotypic Data	June 22, 2013	AMERICAN NATURALIST
537	inputFiles/WOSCorpus(537)	2013	6	22	Interchanging Functionality Among Homologous Elongation Factors Using Signatures of Heterotachy	June 22, 2013	JOURNAL OF MOLECULAR EVOLUTION
538	inputFiles/WOSCorpus(538)	2013	6	22	Efficient mitigation of founder effects during the establishment of a leading-edge oak population	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
539	inputFiles/WOSCorpus(539)	2013	6	22	DEGREE OF SPECIALIZATION IS RELATED TO BODY SIZE IN HERBIVOROUS INSECTS: A PHYLOGENETIC CONFIRMATION	June 22, 2013	EVOLUTION
540	inputFiles/WOSCorpus(540)	2013	6	22	Impacts of ocean acidification on Marchine seafood	June 22, 2013	TRENDS IN ECOLOGY & EVOLUTION
541	inputFiles/WOSCorpus(541)	2013	6	22	INTERSPECIFIC COMPETITION ALTERS NONLINEAR SELECTION ON OFFSPRING SIZE IN THE FIELD	June 22, 2013	EVOLUTION
542	inputFiles/WOSCorpus(542)	2013	6	22	Last of the oligopithecids? A dwarf species from the youngest primate-bearing level of the Jebel Qatrani Formation, northern Egypt	June 22, 2013	JOURNAL OF HUMAN EVOLUTION
543	inputFiles/WOSCorpus(543)	2013	6	22	Field et al. Redux.	June 22, 2013	EVODEVO
544	inputFiles/WOSCorpus(544)	2013	6	22	The Red Queen Process does not Select for High Recombination Rates in Haplodiploid Hosts	June 22, 2013	EVOLUTIONARY BIOLOGY
545	inputFiles/WOSCorpus(545)	2013	6	22	Adaptive evolution of vertebrate-type cryptochrome in the ancestors of Hymenoptera	June 22, 2013	BIOLOGY LETTERS
546	inputFiles/WOSCorpus(546)	2013	6	22	The genetic basis of speciation in the Giliopsis lineage of Ipomopsis (Polemoniaceae)	June 22, 2013	HEREDITY
547	inputFiles/WOSCorpus(547)	2013	6	22	Three Independent Determinants of Protein Evolutionary Rate	June 22, 2013	JOURNAL OF MOLECULAR EVOLUTION
548	inputFiles/WOSCorpus(548)	2013	6	22	On the Relationship between Ontogenetic and Static Allometry	June 22, 2013	AMERICAN NATURALIST
549	inputFiles/WOSCorpus(549)	2013	6	22	Combining phylogeography and landscape genetics of Xenopipo atronitens (Aves: Pipridae), a white sand campina specialist, to understand Pleistocene landscape evolution in Amazonia	June 22, 2013	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY
550	inputFiles/WOSCorpus(550)	2013	6	22	LOST IN THE MAP	June 22, 2013	EVOLUTION
551	inputFiles/WOSCorpus(551)	2013	6	22	Yeast Adapts to a Changing Stressful Environment by Evolving Cross-Protection and Anticipatory Gene Regulation	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
552	inputFiles/WOSCorpus(552)	2013	6	22	How to get into bones: proton pump and carbonic anhydrase in Osedax boneworms	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
553	inputFiles/WOSCorpus(553)	2013	6	22	Brief communication: Adrenal androgens and aging: Female chimpanzees (Pan troglodytes) compared with women	June 22, 2013	AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY
554	inputFiles/WOSCorpus(554)	2013	6	22	Random walk as a null model for high-dimensional morphometrics of fossil series: geometrical considerations	June 22, 2013	PALEOBIOLOGY
555	inputFiles/WOSCorpus(555)	2013	6	22	Genetic and life-history changes associated with fisheries-induced population collapse	June 22, 2013	EVOLUTIONARY APPLICATIONS
556	inputFiles/WOSCorpus(556)	2013	6	22	Molecular phylogeny and chromosome evolution among the creeping herbaceous Oxalis species of sections Corniculatae and Ripariae (Oxalidaceae)	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
557	inputFiles/WOSCorpus(557)	2013	6	22	Molecular evolution of the oxytocin-oxytocin receptor system in eutherians	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
558	inputFiles/WOSCorpus(558)	2013	6	22	The origin and functional transition of P34	June 22, 2013	HEREDITY
559	inputFiles/WOSCorpus(559)	2013	6	22	A Phylogenetic Model for the Detection of Epistatic Interactions	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
560	inputFiles/WOSCorpus(560)	2013	6	22	ASL/LBD Phylogeny Suggests that Genetic Mechanisms of Root Initiation Downstream of Auxin Are Distinct in Lycophytes and Euphyllophytes	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
561	inputFiles/WOSCorpus(561)	2013	6	22	Starvation Resistance in a Stenothermal Species from the Indian Subcontinent: Mechanistic Basis of Clinal Variation	June 22, 2013	EVOLUTIONARY BIOLOGY
562	inputFiles/WOSCorpus(562)	2013	6	22	Parallel speciation or long-distance dispersal? Lessons from seaweeds (Fucus) in the Baltic Sea	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOLOGY
563	inputFiles/WOSCorpus(563)	2013	6	22	The evolutionary potential of paramutation: A population-epigenetic model	June 22, 2013	THEORETICAL POPULATION BIOLOGY
564	inputFiles/WOSCorpus(564)	2013	6	22	When should a trophically and vertically transmitted parasite manipulate its intermediate host? The case of Toxoplasma gondii	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
565	inputFiles/WOSCorpus(565)	2013	6	22	Revision and tribal placement of the Argentinean genus Parodiodoxa (Brassicaceae)	June 22, 2013	PLANT SYSTEMATICS AND EVOLUTION
566	inputFiles/WOSCorpus(566)	2013	6	22	Co-evolutionary patterns and diversification of ant-fungus associations in the asexual fungus-farming ant Mycocepurus smithii in Panama	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOLOGY
567	inputFiles/WOSCorpus(567)	2013	6	22	The evolution of molluscan photosymbioses: a critical appraisal	June 22, 2013	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY
568	inputFiles/WOSCorpus(568)	2013	6	22	Genetic variation in social influence on mate preferences	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
569	inputFiles/WOSCorpus(569)	2013	6	22	Long-term stasis and short-term divergence in the phenotypes of microsnails on oceanic islands	June 22, 2013	MOLECULAR ECOLOGY
570	inputFiles/WOSCorpus(570)	2013	6	22	Building Phylogenetic Trees from Molecular Data with MEGA	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
571	inputFiles/WOSCorpus(571)	2013	6	22	The evolution of major temnospondyl clades: an inclusive phylogenetic analysis	June 22, 2013	JOURNAL OF SYSTEMATIC PALAEONTOLOGY
572	inputFiles/WOSCorpus(572)	2013	6	22	Why care? Inferring the evolution of complex social behaviour	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOLOGY
573	inputFiles/WOSCorpus(573)	2013	6	22	SIMULATION-BASED LIKELIHOOD APPROACH FOR EVOLUTIONARY MODELS OF PHENOTYPIC TRAITS ON PHYLOGENY	June 22, 2013	EVOLUTION
574	inputFiles/WOSCorpus(574)	2013	6	22	Contributions to molecular systematics of water scavenger beetles (Hydrophilidae, Coleoptera)	June 22, 2013	JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH
575	inputFiles/WOSCorpus(575)	2013	6	22	The evolution and biogeography of the austral horse fly tribe Scionini (Diptera: Tabanidae: Pangoniinae) inferred from multiple mitochondrial and nuclear genes	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
576	inputFiles/WOSCorpus(576)	2013	6	22	Beyond phylogeny: pelecaniform and ciconiiform birds, and long-term niche stability	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
577	inputFiles/WOSCorpus(577)	2013	6	22	Molecular evidence for taxonomy of Rhacophorus appendiculatus and Kurixalus species from northern Vietnam, with comments on systematics of Kurixalus and Gracixalus (Anura: Rhacophoridae)	June 22, 2013	BIOCHEMICAL SYSTEMATICS AND ECOLOGY
578	inputFiles/WOSCorpus(578)	2013	6	22	Reconstruction of phylogenetic relationships in a highly reticulate group with deep coalescence and recent speciation (Hieracium, Asteraceae)	June 22, 2013	HEREDITY
579	inputFiles/WOSCorpus(579)	2013	6	22	Diversification of the monoterpene synthase gene family (TPSb) in Protium, a highly diverse genus of tropical trees	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
580	inputFiles/WOSCorpus(580)	2013	6	22	Resources, competition and selfing: their influence on reproductive system evolution	June 22, 2013	EVOLUTIONARY ECOLOGY
581	inputFiles/WOSCorpus(581)	2013	6	22	The interplay between relatedness and horizontal gene transfer drives the evolution of plasmid-carried public goods	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
582	inputFiles/WOSCorpus(582)	2013	6	22	Population demography and genetic structure of the fat greenling (Hexagrammos otakii) inferred from mtDNA control region sequence analyses	June 22, 2013	BIOCHEMICAL SYSTEMATICS AND ECOLOGY
583	inputFiles/WOSCorpus(583)	2013	6	22	European pliopithecid diets revised in the light of dental microwear in Pliopithecus canmatensis and Barberapithecus huerzeleri	June 22, 2013	AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY
584	inputFiles/WOSCorpus(584)	2013	6	22	Mutational effects depend on ploidy level: all else is not equal	June 22, 2013	BIOLOGY LETTERS
585	inputFiles/WOSCorpus(585)	2013	6	22	Phylogeny of Polycnemoideae (AMarchanthaceae): Implications for biogeography, character evolution and taxonomy	June 22, 2013	TAXON
586	inputFiles/WOSCorpus(586)	2013	6	22	The effects of inheritance in tetraploids on genetic diversity and population divergence	June 22, 2013	HEREDITY
587	inputFiles/WOSCorpus(587)	2013	6	22	Polyploidy and its effect on evolutionary success: old questions revisited with new tools	June 22, 2013	HEREDITY
588	inputFiles/WOSCorpus(588)	2013	6	22	Genetic evidence for a high diversity and wide distribution of endemic strains of the pathogenic chytrid fungus Batrachochytrium dendrobatidis in wild Asian amphibians	June 22, 2013	MOLECULAR ECOLOGY
589	inputFiles/WOSCorpus(589)	2013	6	22	Evolution of clonal populations approaching a fitness peak	June 22, 2013	BIOLOGY LETTERS
590	inputFiles/WOSCorpus(590)	2013	6	22	DEFENSE TRAITS OF LARVAL DROSOPHILA MELANOGASTER EXHIBIT GENETICALLY BASED TRADE-OFFS AGAINST DIFFERENT SPECIES OF PARASITOIDS	June 22, 2013	EVOLUTION
591	inputFiles/WOSCorpus(591)	2013	6	22	The Branch-Site Test of Positive Selection Is Surprisingly Robust but Lacks Power under Synonymous Substitution Saturation and Variation in GC	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
592	inputFiles/WOSCorpus(592)	2013	6	22	Embryonic exposure to predator odour modulates visual lateralization in cuttlefish	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
593	inputFiles/WOSCorpus(593)	2013	6	22	The cryptic and the apparent reversed: lack of genetic differentiation within the morphologically diverse plexus of the planktonic foraminifer Globigerinoides sacculifer	June 22, 2013	PALEOBIOLOGY
594	inputFiles/WOSCorpus(594)	2013	6	22	New insights into differences in brain organization between Neanderthals and anatomically modern humans	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
595	inputFiles/WOSCorpus(595)	2013	6	22	Bayesian Selection of Nucleotide Substitution Models and Their Site Assignments	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
596	inputFiles/WOSCorpus(596)	2013	6	22	Cooperative behaviour and prosocial reputation dynamics in a Dominican village	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
597	inputFiles/WOSCorpus(597)	2013	6	22	The architectural design of networks of protein domain architectures	June 22, 2013	BIOLOGY LETTERS
598	inputFiles/WOSCorpus(598)	2013	6	22	Triassic-Jurassic mass extinction as trigger for the Mesozoic radiation of crocodylomorphs	June 22, 2013	BIOLOGY LETTERS
599	inputFiles/WOSCorpus(599)	2013	6	22	Evolutionary Covariation in Geometric Morphometric Data: Analyzing Integration, Modularity, and Allometry in a Phylogenetic Context	June 22, 2013	SYSTEMATIC BIOLOGY
600	inputFiles/WOSCorpus(600)	2013	6	22	Basal metabolic rate can evolve independently of morphological and behavioural traits	June 22, 2013	HEREDITY
601	inputFiles/WOSCorpus(601)	2013	6	22	The evolution of queen pheromones in the ant genus Lasius	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOLOGY
602	inputFiles/WOSCorpus(602)	2013	6	22	On Irish stickleback: morphological diversification in a secondary contact zone	June 22, 2013	EVOLUTIONARY ECOLOGY RESEARCH
603	inputFiles/WOSCorpus(603)	2013	6	22	Pelvic girdle reduction and asymmetry in threespine stickleback from Wallace Lake, Alaska	June 22, 2013	EVOLUTIONARY ECOLOGY RESEARCH
604	inputFiles/WOSCorpus(604)	2013	6	22	The implications of pelvic reduction in threespine stickleback for long-term persistence of populations	June 22, 2013	EVOLUTIONARY ECOLOGY RESEARCH
605	inputFiles/WOSCorpus(605)	2013	6	22	Natural selection and the adaptive radiation of Haida Gwaii stickleback	June 22, 2013	EVOLUTIONARY ECOLOGY RESEARCH
606	inputFiles/WOSCorpus(606)	2013	6	22	The Adaptation of Temperate Bacteriophages to Their Host Genomes	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
607	inputFiles/WOSCorpus(607)	2013	6	22	Annotated genes and nonannotated genomes: cross-species use of Gene Ontology in ecology and evolution research	June 22, 2013	MOLECULAR ECOLOGY
608	inputFiles/WOSCorpus(608)	2013	6	22	Viewpoints: Diet and dietary adaptations in early hominins: The hard food perspective	June 22, 2013	AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY
609	inputFiles/WOSCorpus(609)	2013	6	22	Delimiting species in recent radiations with low levels of morphological divergence: A case study in Australian Gehyra geckos	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
610	inputFiles/WOSCorpus(610)	2013	6	22	As it happens: current directions in experimental evolution	June 22, 2013	BIOLOGY LETTERS
611	inputFiles/WOSCorpus(611)	2013	6	22	A mathematical description of the inclusive fitness theory	June 22, 2013	THEORETICAL POPULATION BIOLOGY
612	inputFiles/WOSCorpus(612)	2013	6	22	The strategy of psychopathy: priMarchy psychopathic traits predict defection on low-value relationships	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
613	inputFiles/WOSCorpus(613)	2013	6	22	The fate of the onychophoran antenna	June 22, 2013	DEVELOPMENT GENES AND EVOLUTION
614	inputFiles/WOSCorpus(614)	2013	6	22	Evolution and spread of glyphosate resistance in Conyza canadensis in California	June 22, 2013	EVOLUTIONARY APPLICATIONS
615	inputFiles/WOSCorpus(615)	2013	6	22	Cardinal characters on a slippery slope - A re-evaluation of phylogeny, character evolution, and evolutionary rates in the jelly lichens (Collemataceae s. str)	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
616	inputFiles/WOSCorpus(616)	2013	6	22	Genome size in Filago L. (Asteraceae, Gnaphalieae) and related genera: phylogenetic, evolutionary and ecological implications	June 22, 2013	PLANT SYSTEMATICS AND EVOLUTION
617	inputFiles/WOSCorpus(617)	2013	6	22	A taxonomic revision and species delimitation of the genus Purpuraria Enderlein, 1929 (Orthoptera: Pamphagidae) using an integrative approach	June 22, 2013	JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH
618	inputFiles/WOSCorpus(618)	2013	6	22	Description and ecology of new Pijnackeria stick insects: four bisexual species and a triploid parthenogen with their phyletic relationships	June 22, 2013	JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH
619	inputFiles/WOSCorpus(619)	2013	6	22	SHORT INDELS ARE SUBJECT TO INSERTION-BIASED GENE CONVERSION	June 22, 2013	EVOLUTION
620	inputFiles/WOSCorpus(620)	2013	6	22	Progressive Recombination Suppression and Differentiation in Recently Evolved Neo-sex Chromosomes	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
621	inputFiles/WOSCorpus(621)	2013	6	22	The PNarec method for detection of ancient recombinations through phylogenetic network analysis	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
622	inputFiles/WOSCorpus(622)	2013	6	22	Molecular paleobiology of early-branching animals: integrating DNA and fossils elucidates the evolutionary history of hexactinellid sponges	June 22, 2013	PALEOBIOLOGY
623	inputFiles/WOSCorpus(623)	2013	6	22	Reconstructing the phylogeny of aphids (Hemiptera: Aphididae) using DNA of the obligate symbiont Buchnera aphidicola	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
624	inputFiles/WOSCorpus(624)	2013	6	22	Parental provisioning behaviour plays a key role in linking personality with reproductive success	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
625	inputFiles/WOSCorpus(625)	2013	6	22	Diverse reproductive barriers in hybridising crickets suggests extensive variation in the evolution and maintenance of isolation	June 22, 2013	EVOLUTIONARY ECOLOGY
626	inputFiles/WOSCorpus(626)	2013	6	22	Effects of within-colony competition on body size asymmetries and reproductive skew in a social spider	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOLOGY
627	inputFiles/WOSCorpus(627)	2013	6	22	Population genomics based on low coverage sequencing: how low should we go?	June 22, 2013	MOLECULAR ECOLOGY
628	inputFiles/WOSCorpus(628)	2013	6	22	The Repertoires of Ubiquitinating and Deubiquitinating Enzymes in Eukaryotic Genomes	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
629	inputFiles/WOSCorpus(629)	2013	6	22	Evolution of Animal and Plant Dicers: Early Parallel Duplications and Recurrent Adaptation of Antiviral RNA Binding in Plants	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
630	inputFiles/WOSCorpus(630)	2013	6	22	When Outgroups Fail Phylogenomics of Rooting the Emerging Pathogen, Coxiella burnetii	June 22, 2013	SYSTEMATIC BIOLOGY
631	inputFiles/WOSCorpus(631)	2013	6	22	Mandible allometry in extant and fossil Balaenopteridae (Cetacea: Mammalia): the largest vertebrate skeletal element and its role in rorqual lunge feeding	June 22, 2013	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY
632	inputFiles/WOSCorpus(632)	2013	6	22	Molecular evolution of a Novemberel Marchsupial S100 protein (S100A19) which is expressed at specific stages of mamMarchy gland and gut development	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
633	inputFiles/WOSCorpus(633)	2013	6	22	The dynamics of LTR retrotransposon accumulation across 25 million years of panicoid grass evolution	June 22, 2013	HEREDITY
634	inputFiles/WOSCorpus(634)	2013	6	22	Adaptive morphological shifts to Novemberel habitats in Marchine sculpin fishes	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOLOGY
